date,store,type,actual_revenue,forecast_revenue,lower_ci,upper_ci,model
2012-11-25,15,future,,693823.9162422844,612961.2862557651,774939.5151408536,Prophet
2012-12-02,15,future,,765028.1587526528,684376.2407826411,838929.7434936999,Prophet
2012-12-09,15,future,,841432.1876017769,760752.4644724265,921753.7880811556,Prophet
2012-12-16,15,future,,873888.8863108673,795355.5566158226,949063.2641346268,Prophet
2012-12-23,15,future,,813463.8831677847,734342.8113281903,893991.9813558487,Prophet
2012-12-30,15,future,,665374.2587975432,589408.9501688547,744514.4094909455,Prophet
2013-01-06,15,future,,499974.2688215099,418996.2234061474,585632.6251745475,Prophet
2013-01-13,15,future,,400827.282146464,318853.01383492624,478493.61730641616,Prophet
2013-01-20,15,future,,397676.6824618856,318557.6053804414,477330.8449845828,Prophet
2012-02-10,16,backtest,473766.97,542127.8978885605,498370.14407128975,586252.544091203,Prophet
2012-02-17,16,backtest,494069.49,499240.2425116881,454261.73888854,541707.0127045796,Prophet
2012-02-24,16,backtest,495720.3,474557.7774581141,429858.4608626372,522291.0587532485,Prophet
2012-03-02,16,backtest,464189.09,471530.4734673534,426523.895738426,519463.2471417122,Prophet
2012-03-09,16,backtest,495951.66,495361.192800858,452090.6919049253,540166.3717436842,Prophet
2012-03-16,16,backtest,520850.71,516165.68178618286,468442.7718717549,561793.5442849695,Prophet
2012-03-23,16,backtest,493503.89,502311.6731905609,452227.1836371318,547175.5715326553,Prophet
2012-03-30,16,backtest,485095.41,477118.42341120006,429843.0676205826,519213.0936428984,Prophet
2012-04-06,16,backtest,502662.07,438109.4600810516,393896.81862772914,483115.184019286,Prophet
2012-04-13,16,backtest,450756.71,406322.4094561891,361881.78555574256,450686.14707490033,Prophet
2012-04-20,16,backtest,436221.26,384967.6174690123,339657.85332703823,430930.0206796683,Prophet
2012-04-27,16,backtest,398445.15,388256.9409299103,344512.1772458782,432951.2341709512,Prophet
2012-05-04,16,backtest,426959.62,378808.8199641747,332685.6937110474,426099.7791267599,Prophet
2012-05-11,16,backtest,479855.0,397516.80328928144,349773.9600015551,439134.1205593042,Prophet
2012-05-18,16,backtest,493506.47,432154.4715337712,384971.6487932226,478592.6410772754,Prophet
2012-05-25,16,backtest,518045.09,467887.10386375553,420751.7446482444,510867.5002867187,Prophet
2012-06-01,16,backtest,532311.93,499156.8665178199,455042.6578666208,542546.3635918128,Prophet
2012-06-08,16,backtest,603618.89,529906.2055017878,482929.6929106168,574758.7076840884,Prophet
2012-06-15,16,backtest,570045.79,554154.5694352444,506725.7287282501,601433.5595498631,Prophet
2012-06-22,16,backtest,581745.72,581053.1810337504,533723.0705254922,626611.0271345578,Prophet
2012-06-29,16,backtest,570162.28,601617.3155768823,555392.291512528,644638.8776760797,Prophet
2012-07-06,16,backtest,641763.53,609336.7372728934,564002.0795211024,656893.3926270367,Prophet
2012-07-13,16,backtest,569005.06,602737.352002181,557762.5096688332,651942.1881715013,Prophet
2012-07-20,16,backtest,565297.54,596048.0191550431,552820.6317966445,642363.0832893681,Prophet
2012-07-27,16,backtest,539337.87,593098.2794753062,545873.9351006873,640399.780522213,Prophet
2012-08-03,16,backtest,584000.71,584724.709837235,539736.4729248341,628871.852176796,Prophet
2012-08-10,16,backtest,554036.84,571668.9089021306,521514.5426310753,616733.2247914516,Prophet
2012-08-17,16,backtest,521896.6,552040.4142536912,506451.0239077319,598022.1551081488,Prophet
2012-08-24,16,backtest,551152.15,554500.293960312,508968.19394970767,597416.7494906256,Prophet
2012-08-31,16,backtest,551837.31,568607.1433689487,523059.4681932536,613091.1985981907,Prophet
2012-09-07,16,backtest,537138.58,601257.833018685,556064.3048698321,643934.3256879712,Prophet
2012-09-14,16,backtest,526525.16,534994.3255333849,487644.1305665477,578809.4704346538,Prophet
2012-09-21,16,backtest,509942.56,496456.4469103854,449379.7372599377,537678.28304317,Prophet
2012-09-28,16,backtest,469607.73,469683.9491363983,426122.9699971791,513843.46139353,Prophet
2012-10-05,16,backtest,471281.68,502231.7682877596,458930.24045028735,547555.8836606445,Prophet
2012-10-12,16,backtest,491817.19,517400.8912097491,471465.37436218886,560962.2749026379,Prophet
2012-10-19,16,backtest,577198.97,530408.6580354384,486292.14560660976,576916.0815307106,Prophet
2012-10-26,16,backtest,475770.14,532498.6562815901,485535.52834073047,579512.7472707896,Prophet
2012-11-04,16,future,,480905.6935171855,436031.32994416327,525189.2250271977,Prophet
2012-11-11,16,future,,491633.5885253312,442124.7475563937,538725.4470546256,Prophet
2012-11-18,16,future,,504922.3990013675,459087.4976608868,546173.3216179556,Prophet
2012-11-25,16,future,,526864.3702174032,480613.0322613064,575640.4574975959,Prophet
2012-12-02,16,future,,562602.9581348666,518190.3548070565,604873.3259334668,Prophet
2012-12-09,16,future,,620645.9389789008,576301.2112397313,665375.9256645676,Prophet
2012-12-16,16,future,,686103.9221467407,641433.9260237599,729489.8590708427,Prophet
2012-12-23,16,future,,717133.6392587678,673366.2149172534,764673.8231701618,Prophet
2012-12-30,16,future,,677302.0384793058,628290.1955168379,721511.4804700639,Prophet
2013-01-06,16,future,,575371.7122916041,527774.6282424768,623341.8188812945,Prophet
2013-01-13,16,future,,467372.5099319124,421045.2088939168,513696.78096047865,Prophet
2013-01-20,16,future,,411969.68592555705,363949.4534857468,458064.8274062752,Prophet
2012-02-10,17,backtest,880165.7,917944.4405040052,832044.7521622385,999042.94755839,Prophet
2012-02-17,17,backtest,927084.65,862794.9852026807,777779.0846420075,945685.8018423588,Prophet
2012-02-24,17,backtest,843864.43,838660.0453538238,758882.3451008934,921008.8915968892,Prophet
2012-03-02,17,backtest,856178.47,837711.082603882,755719.3726630096,918034.8373696598,Prophet
2012-03-09,17,backtest,860224.98,852761.4873950919,769528.9815079826,934027.7513568816,Prophet
2012-03-16,17,backtest,853136.46,862228.5011576875,785077.112915438,942863.9483222936,Prophet
2012-03-23,17,backtest,851762.28,869095.0484678289,786460.2343559486,956779.5557556306,Prophet
2012-03-30,17,backtest,872469.03,867925.6425068406,784279.5452531228,950236.5588515154,Prophet
2012-04-06,17,backtest,986922.62,933147.9103076772,851373.0293244409,1014155.0910133028,Prophet
2012-04-13,17,backtest,877055.32,981353.6439086417,893701.1049367086,1064437.8206690352,Prophet
2012-04-20,17,backtest,1119979.98,1013218.2274821053,928186.0870311623,1097668.376226443,Prophet
2012-04-27,17,backtest,925916.65,995409.9599785391,909880.788887214,1082047.607698853,Prophet
2012-05-04,17,backtest,930121.14,967809.147399026,882096.9706999273,1045468.292824329,Prophet
2012-05-11,17,backtest,944100.3,943377.809727809,864953.5010464198,1027949.923184096,Prophet
2012-05-18,17,backtest,968816.33,946311.0371065768,856349.064925999,1026755.269105062,Prophet
2012-05-25,17,backtest,984881.59,971780.728748834,891022.9651503313,1059947.1703549505,Prophet
2012-06-01,17,backtest,938914.28,986859.131700252,899567.6241805435,1066569.858192413,Prophet
2012-06-08,17,backtest,987990.24,989596.5430448208,900592.0298381196,1078630.361214151,Prophet
2012-06-15,17,backtest,964169.67,1006744.4209057334,924774.7359373778,1087535.8877629782,Prophet
2012-06-22,17,backtest,981210.57,1027419.3971478732,943036.2057495656,1105681.0037674764,Prophet
2012-06-29,17,backtest,982322.24,1035856.3230405806,950282.6401909146,1122478.3292146923,Prophet
2012-07-06,17,backtest,1046782.52,1089223.4341130927,1002567.5863768216,1175033.7947663618,Prophet
2012-07-13,17,backtest,960746.04,1069064.376259002,988337.6272270574,1150279.905811107,Prophet
2012-07-20,17,backtest,944698.7,1052824.77442364,972261.0843761252,1136032.5633242396,Prophet
2012-07-27,17,backtest,907493.24,1034569.933889682,945002.9232580164,1114222.1885280511,Prophet
2012-08-03,17,backtest,877813.33,1000555.0577024912,918816.2320207094,1086977.340237327,Prophet
2012-08-10,17,backtest,849074.04,950209.27566611,864890.9579454389,1033810.1630257096,Prophet
2012-08-17,17,backtest,844928.17,926705.7029799148,841896.7116916723,1006665.098327845,Prophet
2012-08-24,17,backtest,924299.78,968061.7858441907,887323.3151681115,1052809.1685763504,Prophet
2012-08-31,17,backtest,865924.2,1069724.0828230309,986423.8884371798,1152992.3563002243,Prophet
2012-09-07,17,backtest,1255633.29,1217106.5902907983,1135571.4942561495,1305642.152899035,Prophet
2012-09-14,17,backtest,1071040.22,1196299.9367170115,1110604.6193349387,1278183.9610786506,Prophet
2012-09-21,17,backtest,938303.28,1141230.3880464423,1060196.6948177314,1226452.4431422802,Prophet
2012-09-28,17,backtest,972716.24,1061669.5441640192,983202.7523173472,1140682.8215851702,Prophet
2012-10-05,17,backtest,952609.17,1114972.1628917498,1035163.9585595516,1198317.829954055,Prophet
2012-10-12,17,backtest,919878.34,1145046.429243239,1055685.7029027736,1226754.6032933644,Prophet
2012-10-19,17,backtest,957356.84,1170595.1825078642,1089110.8149675096,1256786.735227107,Prophet
2012-10-26,17,backtest,943465.29,1167225.7439582483,1084121.4889552917,1244399.6532125592,Prophet
2012-11-04,17,future,,1107780.141050948,1024640.4770139068,1195071.9078903245,Prophet
2012-11-11,17,future,,1118186.0059442609,1032041.3347000328,1201554.4928800364,Prophet
2012-11-18,17,future,,1169078.279701268,1089762.7115633376,1255660.807560507,Prophet
2012-11-25,17,future,,1216235.171927933,1134317.533907442,1295472.3841564085,Prophet
2012-12-02,17,future,,1240795.7082384438,1156749.4747854776,1324666.407239433,Prophet
2012-12-09,17,future,,1260509.5511047048,1181252.3502475012,1349006.7810492858,Prophet
2012-12-16,17,future,,1299865.2321176953,1219801.9580632818,1384016.600408763,Prophet
2012-12-23,17,future,,1342634.4857802342,1259059.4967066655,1425724.4916157206,Prophet
2012-12-30,17,future,,1336712.2854735153,1251375.465901278,1421013.201279774,Prophet
2013-01-06,17,future,,1253145.1668828863,1167203.9774135095,1342963.459856955,Prophet
2013-01-13,17,future,,1129686.5224350058,1046433.5371866504,1216742.7612045486,Prophet
2013-01-20,17,future,,1042480.548794097,951890.471492481,1128312.1815354584,Prophet
2012-02-10,18,backtest,1161615.51,1191773.3362460642,1073899.5925420832,1313506.1107303365,Prophet
2012-02-17,18,backtest,1115985.81,1029878.2336076964,922943.1637099424,1144508.6820780146,Prophet
2012-02-24,18,backtest,1037861.11,1025472.9465925604,904144.5194045115,1147163.4416266158,Prophet
2012-03-02,18,backtest,1047178.91,1031879.524740458,912834.5053645008,1143861.9075938854,Prophet
2012-03-09,18,backtest,1084894.47,1034355.1439651758,909989.9445256662,1157028.145060591,Prophet
2012-03-16,18,backtest,1022018.43,1013465.5633407214,894215.7197957755,1131586.529081546,Prophet
2012-03-23,18,backtest,1031139.3,995459.4645417064,887207.3355918516,1121413.812625592,Prophet
2012-03-30,18,backtest,1009121.2,982756.3230048266,873892.0577364775,1102002.156032493,Prophet
2012-04-06,18,backtest,1200815.3,942394.7974857984,825426.549940178,1062071.9160023287,Prophet
2012-04-13,18,backtest,998443.5,975672.3528985096,862380.8496925754,1104644.6267043503,Prophet
2012-04-20,18,backtest,1025813.8,982236.0542768218,869569.6980732437,1093075.7591914136,Prophet
2012-04-27,18,backtest,961186.23,934072.2763988113,829981.6638912997,1055261.492123423,Prophet
2012-05-04,18,backtest,1050027.89,908372.0257209736,789294.4033335403,1016901.2098801452,Prophet
2012-05-11,18,backtest,1060433.1,930799.53410703,808800.9693112383,1049637.350452985,Prophet
2012-05-18,18,backtest,1047444.59,978756.082513233,860051.4973033125,1102941.055789313,Prophet
2012-05-25,18,backtest,1088446.58,1019245.7267214288,899915.5132053316,1141558.1888685066,Prophet
2012-06-01,18,backtest,1118313.7,1038323.3181130156,925583.6639584048,1158863.3796617256,Prophet
2012-06-08,18,backtest,1110479.94,1022214.5506659376,904945.9591944098,1136442.1719068422,Prophet
2012-06-15,18,backtest,1057425.83,1031415.992535382,914359.471533837,1147501.1879297986,Prophet
2012-06-22,18,backtest,1080357.89,1042637.9389500312,921951.4496518372,1162535.54787188,Prophet
2012-06-29,18,backtest,1097006.3,1040814.4490299288,927262.3743208294,1154830.0347595832,Prophet
2012-07-06,18,backtest,1158247.31,951158.6157479264,825807.8258880937,1059086.6269897425,Prophet
2012-07-13,18,backtest,1024784.92,908124.5811124368,792889.4578730921,1028682.3990473304,Prophet
2012-07-20,18,backtest,1033543.56,872890.455112929,752831.805659041,991366.9372024788,Prophet
2012-07-27,18,backtest,924506.26,852772.9856031094,734257.0824526912,965438.2410751329,Prophet
2012-08-03,18,backtest,1052066.58,870880.5285682172,752943.5682559953,986505.7615635524,Prophet
2012-08-10,18,backtest,967304.07,912009.5213156376,795702.6345034421,1025303.2292317064,Prophet
2012-08-17,18,backtest,1048134.24,930103.7743577925,822450.6219518605,1047995.7679116214,Prophet
2012-08-24,18,backtest,1145840.91,898653.0924112251,789032.729055043,1016480.166702066,Prophet
2012-08-31,18,backtest,1117097.23,827513.4677634747,713348.5948976714,941425.0021464904,Prophet
2012-09-07,18,backtest,1083521.24,887180.0599300666,765607.4998764175,1010688.2258869478,Prophet
2012-09-14,18,backtest,960476.1,691450.008753015,579641.62699796,801713.7501863071,Prophet
2012-09-21,18,backtest,971386.65,702343.1954389957,584069.9107031038,833504.6162995476,Prophet
2012-09-28,18,backtest,1002856.2,749945.1405441974,634192.9544948753,862195.3662404813,Prophet
2012-10-05,18,backtest,1092204.79,879449.345619127,765594.5895445205,1000174.4473141066,Prophet
2012-10-12,18,backtest,1074079.0,869811.5232524954,758618.9627802598,992750.2132896924,Prophet
2012-10-19,18,backtest,1048706.75,872373.0644338352,756907.2848767294,993424.4118924512,Prophet
2012-10-26,18,backtest,1127516.25,907331.475497094,792029.8343271499,1020155.1164652152,Prophet
2012-11-04,18,future,,1025234.3424790656,904144.6906704676,1143068.6152917892,Prophet
2012-11-11,18,future,,1016381.3629726354,899667.5634496526,1133455.5480672808,Prophet
2012-11-18,18,future,,1089199.7562827498,969936.9230955062,1214728.7132108302,Prophet
2012-11-25,18,future,,1143320.0365287312,1037710.1751507644,1261526.8746600929,Prophet
2012-12-02,18,future,,1266402.2701638662,1153588.9308666063,1378533.240667797,Prophet
2012-12-09,18,future,,1419683.0027913027,1294389.9924029198,1535040.7857476703,Prophet
2012-12-16,18,future,,1488533.356104822,1368369.2148013078,1603226.2440029387,Prophet
2012-12-23,18,future,,1377039.0409269556,1259839.6109078394,1495886.8513531634,Prophet
2012-12-30,18,future,,1108504.419938282,988508.4032392527,1233571.4223368354,Prophet
2013-01-06,18,future,,824753.9097954419,708353.708453191,936290.53340442,Prophet
2013-01-13,18,future,,674745.1273776863,564568.686648996,791928.3011169771,Prophet
2013-01-20,18,future,,697181.4582101613,572924.4886023257,807992.7917746182,Prophet
2012-02-10,19,backtest,1499496.67,1540180.9322717765,1399158.4919134458,1672395.9830733114,Prophet
2012-02-17,19,backtest,1424720.27,1353793.46502981,1219648.0788172777,1485077.5752043116,Prophet
2012-02-24,19,backtest,1352470.09,1366562.307365576,1233075.2554832003,1488822.91676776,Prophet
2012-03-02,19,backtest,1308977.05,1383261.6199936063,1241876.3860650067,1519268.770071301,Prophet
2012-03-09,19,backtest,1358816.46,1370253.4722259005,1237219.1468699889,1498451.629471447,Prophet
2012-03-16,19,backtest,1312849.1,1346910.169141557,1218069.250013542,1480854.9189212862,Prophet
2012-03-23,19,backtest,1342254.55,1348269.0681194616,1222922.284828499,1479750.4203346244,Prophet
2012-03-30,19,backtest,1327139.35,1347941.5185216863,1220410.460177118,1485299.4688197486,Prophet
2012-04-06,19,backtest,1631737.68,1419648.9547863898,1284791.9468789278,1545059.8027984127,Prophet
2012-04-13,19,backtest,1365098.46,1458282.5085393726,1332078.8584721142,1588541.930260566,Prophet
2012-04-20,19,backtest,1255087.26,1450193.9883455746,1318285.7966576966,1579804.3367318318,Prophet
2012-04-27,19,backtest,1285897.24,1352436.5613801267,1223377.7658505605,1485818.2194006932,Prophet
2012-05-04,19,backtest,1405007.44,1366575.41886677,1233456.9231739256,1498590.9672698036,Prophet
2012-05-11,19,backtest,1442873.22,1413107.4062679217,1283995.0948583332,1547579.9795564865,Prophet
2012-05-18,19,backtest,1366937.1,1447814.5840091,1312018.240617443,1579707.192865871,Prophet
2012-05-25,19,backtest,1485540.28,1457363.0184968496,1325146.8916708727,1593200.528968423,Prophet
2012-06-01,19,backtest,1450733.29,1420383.756214356,1284291.713225284,1548800.9675204866,Prophet
2012-06-08,19,backtest,1390122.11,1382147.265240296,1247121.1273013984,1514237.493185931,Prophet
2012-06-15,19,backtest,1440263.15,1427730.5096484236,1302652.195522304,1566037.6544535942,Prophet
2012-06-22,19,backtest,1468350.36,1471953.7110926835,1344727.3705421437,1608523.8439564952,Prophet
2012-06-29,19,backtest,1379652.65,1443060.7924438503,1315943.1354652415,1572289.402572974,Prophet
2012-07-06,19,backtest,1557120.44,1432145.4428198189,1305551.2556889886,1552086.6722623352,Prophet
2012-07-13,19,backtest,1321741.35,1391027.6529431697,1250359.123827956,1519322.3471651254,Prophet
